"Theme","Topic","Author","Posted","Link","Views_20230601_010600","Replies_20230601_010600","Views_20230601_025511","Replies_20230601_025511","Views_20230601_033346","Replies_20230601_033346","Views_20230601_041740","Replies_20230601_041740","Views_20230601_051454","Replies_20230601_051454","Views_20230601_061740","Replies_20230601_061740","Views_20230601_071615","Replies_20230601_071615","Views_20230601_081732","Replies_20230601_081732","Views_20230601_091515","Replies_20230601_091515","Views_20230601_101725","Replies_20230601_101725","Views_20230601_111346","Replies_20230601_111346","Views_20230601_122249","Replies_20230601_122249","Views_20230601_131923","Replies_20230601_131923","Views_20230601_141451","Replies_20230601_141451","Views_20230601_151621","Replies_20230601_151621","Views_20230601_161700","Replies_20230601_161700","Views_20230601_171428","Replies_20230601_171428","Views_20230601_181530","Replies_20230601_181530","Views_20230601_191326","Replies_20230601_191326","Views_20230601_201550","Replies_20230601_201550","Views_20230601_211349","Replies_20230601_211349","Views_20230601_221410","Replies_20230601_221410","Views_20230601_231524","Replies_20230601_231524","Views_20230602_005553","Replies_20230602_005553","Views_20230602_022614","Replies_20230602_022614","Views_20230602_031611","Replies_20230602_031611","Views_20230602_041636","Replies_20230602_041636","Views_20230602_051441","Replies_20230602_051441","Views_20230602_061731","Replies_20230602_061731","Views_20230602_071439","Replies_20230602_071439","Views_20230602_081657","Replies_20230602_081657","Views_20230602_091533","Replies_20230602_091533","Views_20230602_101552","Replies_20230602_101552","Views_20230602_111348","Replies_20230602_111348","Views_20230602_122237","Replies_20230602_122237","Views_20230602_132301","Replies_20230602_132301","Views_20230602_141406","Replies_20230602_141406","Views_20230602_151448","Replies_20230602_151448","Views_20230602_161629","Replies_20230602_161629","Views_20230602_171448","Replies_20230602_171448","Views_20230602_181633","Replies_20230602_181633","Views_20230602_191251","Replies_20230602_191251","Views_20230602_201535","Replies_20230602_201535","Views_20230602_211441","Replies_20230602_211441","Views_20230602_221452","Replies_20230602_221452","Views_20230602_231514","Replies_20230602_231514","Views_20230603_005329","Replies_20230603_005329","Views_20230603_022116","Replies_20230603_022116","Views_20230603_031454","Replies_20230603_031454","Views_20230603_041530","Replies_20230603_041530","Views_20230603_051358","Replies_20230603_051358","Views_20230603_081650","Replies_20230603_081650","Views_20230603_101555","Replies_20230603_101555","Views_20230603_111422","Replies_20230603_111422","Views_20230603_131606","Replies_20230603_131606","Views_20230603_141322","Replies_20230603_141322","Views_20230603_151425","Replies_20230603_151425","Views_20230603_161657","Replies_20230603_161657","Views_20230603_181615","Replies_20230603_181615","Views_20230603_201612","Replies_20230603_201612","Views_20230603_221425","Replies_20230603_221425","Views_20230603_231439","Replies_20230603_231439","Views_20230604_010329","Replies_20230604_010329","Views_20230604_024934","Replies_20230604_024934","Views_20230604_033112","Replies_20230604_033112","Views_20230604_051447","Replies_20230604_051447","Views_20230604_061648","Replies_20230604_061648","Views_20230604_071357","Replies_20230604_071357","Views_20230604_091550","Replies_20230604_091550","Views_20230604_101529","Replies_20230604_101529","Views_20230604_111327","Replies_20230604_111327","Views_20230604_122124","Replies_20230604_122124","Views_20230604_131538","Replies_20230604_131538","Views_20230604_151430","Replies_20230604_151430","Views_20230604_161707","Replies_20230604_161707","Views_20230604_171328","Replies_20230604_171328","Views_20230604_181713","Replies_20230604_181713","Views_20230604_191328","Replies_20230604_191328","Views_20230604_221428","Replies_20230604_221428","Views_20230604_231445","Replies_20230604_231445","Views_20230605_005456","Replies_20230605_005456","Views_20230605_031859","Replies_20230605_031859","Views_20230605_041703","Replies_20230605_041703","Views_20230605_051543","Replies_20230605_051543","Views_20230605_061828","Replies_20230605_061828","Views_20230605_081857","Replies_20230605_081857","Views_20230605_091600","Replies_20230605_091600","Views_20230605_101528","Replies_20230605_101528","Views_20230605_111442","Replies_20230605_111442","Views_20230605_131950","Replies_20230605_131950","Views_20230605_141537","Replies_20230605_141537","Views_20230605_151620","Replies_20230605_151620","Views_20230605_161751","Replies_20230605_161751","Views_20230605_171410","Replies_20230605_171410","Views_20230605_181748","Replies_20230605_181748","Views_20230605_191349","Replies_20230605_191349","Views_20230605_201508","Replies_20230605_201508","Views_20230605_211401","Replies_20230605_211401","Views_20230605_221432","Replies_20230605_221432","Views_20230606_005539","Replies_20230606_005539","Views_20230606_032140","Replies_20230606_032140","Views_20230606_041724","Replies_20230606_041724","Views_20230606_051614","Replies_20230606_051614","Views_20230606_071523","Replies_20230606_071523","Views_20230606_091527","Replies_20230606_091527","Views_20230606_111405","Replies_20230606_111405","Views_20230606_122153","Replies_20230606_122153","Views_20230606_131935","Replies_20230606_131935","Views_20230606_141500","Replies_20230606_141500","Views_20230606_151517","Replies_20230606_151517","Views_20230606_161716","Replies_20230606_161716"
"Announcements & Nutritionists needed","World Vision Job Offer: Head of Nutrition Project, Wash Nut in, Mauritania","Judith Haase","2016-06-27","https://www.en-net.org/question/2537.aspx",9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9652,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9654,NA,9654,NA,9654,NA,9655,NA,9655,NA,9655,NA,9655,NA,9655,NA,9656,NA,9656,NA,9656,NA,9656,NA,9656,NA,9656,NA,9656,NA,9656,NA,9656,NA,9656,NA,9656,NA,9657,NA,9657,NA,9657,NA,9657,NA,9657,NA,9657,NA,9657,NA,9657,NA,9657,NA,9658,NA,9658,NA,9658,NA,9658,NA,9658,NA,9658,NA,9658,NA,9658,NA,9658,NA,9658,NA,9658,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA,9659,NA
"Announcements & Nutritionists needed","World Vision: CONSULTANT needed for CMAM Capacity Building in Mauritania","Judith Haase","2015-12-17","https://www.en-net.org/question/2302.aspx",10142,NA,10142,NA,10142,NA,10142,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10143,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10144,NA,10145,NA,10145,NA,10145,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10146,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10147,NA,10148,NA,10148,NA,10148,NA,10148,NA,10148,NA,10148,NA,10148,NA
"Announcements & Nutritionists needed","WorldFish is looking for a Research Fellow/Scientist (Nutrition)","Elvy Wee","2018-01-23","https://www.en-net.org/question/3202.aspx",8082,NA,8082,NA,8082,NA,8082,NA,8082,NA,8082,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8083,NA,8084,NA,8084,NA,8084,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8085,NA,8087,NA,8087,NA,8087,NA,8087,NA,8087,NA,8088,NA,8088,NA,8088,NA,8089,NA,8089,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8090,NA,8091,NA,8091,NA,8091,NA,8091,NA,8091,NA,8091,NA,8091,NA,8092,NA,8092,NA,8092,NA,8092,NA,8092,NA,8092,NA,8092,NA,8093,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8094,NA,8095,NA,8095,NA,8095,NA,8095,NA,8095,NA,8095,NA,8095,NA,8096,NA
"Announcements & Nutritionists needed","You are warmly invited to the GNC Technical Alliance official launch webinar!","Ben Allen","2020-11-27","https://www.en-net.org/question/4139.aspx",4827,NA,4827,NA,4827,NA,4827,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4828,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4829,NA,4830,NA,4830,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA,4832,NA
"Announcements & Nutritionists needed","Youth Pledge & Actions for Change Initiative","Tamsin","2021-05-20","https://www.en-net.org/question/4305.aspx",4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4149,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4150,NA,4151,NA,4151,NA,4151,NA,4152,NA,4152,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA,4153,NA
"Announcements & Nutritionists needed","Zambia Tender Opportunity: Senior Nutrition Expert (Key Expert).","Dimitris Hatziyannis","2016-06-29","https://www.en-net.org/question/2539.aspx",8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8840,NA,8841,NA,8841,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8842,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8845,NA,8845,NA,8845,NA,8846,NA,8846,NA,8846,NA,8846,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8847,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA,8848,NA
"Assessment and Surveillance","'Context' indicators in nutrition surveys","Fiona Watson","2009-05-14","https://www.en-net.org/question/90.aspx",11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11148,4,11148,4,11148,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11150,4,11150,4,11150,4,11150,4,11150,4,11150,4,11150,4,11150,4,11151,4,11151,4,11151,4,11152,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11153,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4,11154,4
"Assessment and Surveillance","‘Emergency threshold for SAM’ - YES or NO","mija ververs","2019-02-07","https://www.en-net.org/question/3556.aspx",9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9916,7,9917,7,9917,7,9918,7,9918,7,9918,7,9919,7,9919,7,9920,7,9920,7,9920,7,9920,7,9920,7,9920,7,9920,7,9920,7,9920,7,9920,7,9920,7,9920,7,9921,7,9921,7,9921,7,9921,7,9921,7,9923,7,9923,7,9924,7,9924,7,9924,7,9924,7,9924,7,9924,7,9925,7,9926,7,9927,7,9927,7,9927,7,9927,7,9927,7,9927,7,9927,7,9927,7,9927,7,9927,7,9927,7,9927,7,9928,7,9929,7,9929,7,9929,7,9929,7,9929,7,9930,7,9930,7,9930,7,9930,7,9930,7,9930,7,9931,7,9931,7,9931,7,9931,7,9932,7,9932,7,9932,7,9932,7,9932,7,9932,7,9932,7,9932,7,9932,7,9932,7,9933,7,9933,7,9934,7,9934,7,9934,7,9934,7,9934,7,9934,7,9934,7,9935,7,9935,7,9935,7,9935,7,9936,7,9936,7,9936,7,9936,7
"Assessment and Surveillance","""Reduction of GAM rate by 5%"" you have the baseline SMART but don't have the End-line SMART, how to proceed?","Tammam Ali Mohammed Ahmed","2017-08-03","https://www.en-net.org/question/3013.aspx",8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8275,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8276,2,8277,2,8277,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8278,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2,8279,2
"Assessment and Surveillance","% of Stunting prevelence or Mean WHZ score","Nicholus Tint Zaw","2015-05-05","https://www.en-net.org/question/1709.aspx",9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9747,3,9748,3,9748,3,9748,3,9749,3,9749,3,9750,3,9750,3,9750,3,9750,3,9751,3,9751,3,9751,3,9751,3,9751,3,9751,3,9751,3,9751,3,9751,3,9751,3,9751,3,9751,3,9752,3,9752,3,9752,3,9752,3,9752,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9754,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3,9755,3
"Assessment and Surveillance","03 months child entry in data anthromometry tab in ENA software shows pink flag","Adnan Ahmed Sheikh","2021-12-16","https://www.en-net.org/question/4457.aspx",4568,14,4568,14,4568,14,4568,14,4568,14,4568,14,4568,14,4568,14,4568,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4569,14,4570,14,4570,14,4570,14,4570,14,4570,14,4570,14,4570,14,4570,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4571,14,4572,14,4572,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4573,14,4574,14,4574,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4575,14,4576,14,4576,14
"Assessment and Surveillance","24-hours dietary recall","Martha.N","2014-06-21","https://www.en-net.org/question/1399.aspx",9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9152,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9153,2,9154,2,9154,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2,9155,2
"Assessment and Surveillance","2nd SQUEAC Planning","Anonymous 3895","2016-09-19","https://www.en-net.org/question/2643.aspx",12009,4,12009,4,12009,4,12009,4,12009,4,12009,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12010,4,12011,4,12011,4,12011,4,12011,4,12011,4,12011,4,12011,4,12011,4,12011,4,12011,4,12011,4,12011,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12012,4,12013,4,12013,4,12013,4,12015,4,12015,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12016,4,12017,4,12017,4,12017,4,12017,4,12018,4,12018,4,12018,4,12018,4,12018,4,12018,4,12018,4
"Assessment and Surveillance","5 Years project in one district. What is the time to say ""No Intervention""?","Tammam Ali Mohammed Ahmed","2019-03-03","https://www.en-net.org/question/3578.aspx",5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5927,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5928,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5929,0,5930,0,5930,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5931,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0,5932,0
"Assessment and Surveillance","A final note","Mark Myatt","2015-11-02","https://www.en-net.org/question/2235.aspx",10799,27,10799,27,10799,27,10799,27,10799,27,10799,27,10799,27,10799,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10800,27,10801,27,10801,27,10801,27,10801,27,10801,27,10801,27,10801,27,10801,27,10802,27,10803,27,10803,27,10804,27,10804,27,10804,27,10806,27,10806,27,10806,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10807,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27,10808,27
"Assessment and Surveillance","A New Method to Estimate Mortality in Crisis-Affected Populations: Validation and Feasibility Study.","Hedwig Deconinck","2009-02-20","https://www.en-net.org/question/42.aspx",9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9181,0,9182,0,9182,0,9182,0,9183,0,9183,0,9183,0,9183,0,9184,0,9184,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9185,0,9186,0,9186,0,9186,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9187,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0,9189,0
"Assessment and Surveillance","Accessing coverage of OTPs","Florence Nabwire","2011-12-05","https://www.en-net.org/question/572.aspx",12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12260,4,12261,4,12261,4,12261,4,12262,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12263,4,12264,4,12264,4,12264,4,12264,4,12264,4,12264,4,12264,4,12264,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4,12265,4
