"Theme","Topic","Author","Posted","Link","Views_20231028_004612","Replies_20231028_004612","Views_20231028_015004","Replies_20231028_015004","Views_20231028_022157","Replies_20231028_022157","Views_20231028_031837","Replies_20231028_031837","Views_20231028_042002","Replies_20231028_042002","Views_20231028_051546","Replies_20231028_051546","Views_20231028_062041","Replies_20231028_062041","Views_20231028_071839","Replies_20231028_071839","Views_20231028_081754","Replies_20231028_081754","Views_20231028_091529","Replies_20231028_091529","Views_20231028_101744","Replies_20231028_101744","Views_20231028_111701","Replies_20231028_111701","Views_20231028_122132","Replies_20231028_122132","Views_20231028_131811","Replies_20231028_131811","Views_20231028_141735","Replies_20231028_141735","Views_20231028_151742","Replies_20231028_151742","Views_20231028_161946","Replies_20231028_161946","Views_20231028_171512","Replies_20231028_171512"
"Announcements & Nutritionists needed","Medair is recruiting for a Health and Nutrition Advisor in Afghanistan","Anonymous 806","2019-01-15","https://www.en-net.org/question/3532.aspx",6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6007,NA,6008,NA
"Announcements & Nutritionists needed","Medair is recruiting for a Health and Nutrition Advisor in Bangladesh","Anonymous 806","2019-01-15","https://www.en-net.org/question/3533.aspx",6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6450,NA,6451,NA
"Announcements & Nutritionists needed","Medair is Recruiting for a Nutrition Advisor in South Sudan, Juba","Mark Hawkes","2021-04-26","https://www.en-net.org/question/4284.aspx",4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4944,NA,4946,NA,4946,NA,4946,NA
"Announcements & Nutritionists needed","Medair is Recruiting for a Nutrition Coordinator in DR Congo, Bunia","Mark Hawkes","2021-06-01","https://www.en-net.org/question/4314.aspx",4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4974,NA,4977,NA,4977,NA,4978,NA
"Announcements & Nutritionists needed","Medair is Recruiting for a Nutrition Project Manager in South Sudan, Leer","Anonymous 806","2021-03-22","https://www.en-net.org/question/4260.aspx",4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4698,NA,4699,NA
"Announcements & Nutritionists needed","Medair is Recruiting for a Nutrition Project Manager in South Sudan, Renk","Anonymous 806","2021-03-22","https://www.en-net.org/question/4261.aspx",4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA,4767,NA
"Announcements & Nutritionists needed","Medair is Recruiting for an ERT - Nutrition Manager in South Sudan, Juba","Mark Hawkes","2021-06-22","https://www.en-net.org/question/4340.aspx",4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4250,NA,4253,NA,4253,NA,4253,NA
"Announcements & Nutritionists needed","Medair is Recruiting for an ERT - Nutrition Project Manager in South Sudan, Juba","Mark Hawkes","2021-07-13","https://www.en-net.org/question/4355.aspx",4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4254,NA,4257,NA,4257,NA,4257,NA
"Announcements & Nutritionists needed","Medair is Recruiting for Nutrition Managers","Anonymous 806","2021-03-22","https://www.en-net.org/question/4262.aspx",4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA,4936,NA
"Announcements & Nutritionists needed","Medair is Recruiting Health and Nutrition Advisor","Anonymous 806","2019-05-13","https://www.en-net.org/question/3647.aspx",5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5431,NA,5432,NA
"Announcements & Nutritionists needed","Medair is Recruiting Health and Nutrition Advisor - Short Term","Anonymous 806","2019-05-13","https://www.en-net.org/question/3648.aspx",5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA,5937,NA
"Announcements & Nutritionists needed","Medair is Recruiting Health Manager","Anonymous 806","2019-05-13","https://www.en-net.org/question/3649.aspx",5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5857,NA,5858,NA
"Announcements & Nutritionists needed","Medair is Recruiting Health Project Manager","Anonymous 806","2019-05-13","https://www.en-net.org/question/3650.aspx",5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA,5772,NA
"Announcements & Nutritionists needed","Medair is Recruiting Mental Health & Psychosocial Support (MHPSS) Project Manager","Anonymous 806","2019-05-13","https://www.en-net.org/question/3651.aspx",5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA,5420,NA
"Announcements & Nutritionists needed","Medair is Recruiting Nutrition Advisor","Anonymous 806","2019-05-13","https://www.en-net.org/question/3652.aspx",5919,NA,5919,NA,5919,NA,5919,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5920,NA,5921,NA,5921,NA
"Announcements & Nutritionists needed","Medair is Recruiting Nutrition Advisor","Anonymous 806","2019-05-29","https://www.en-net.org/question/3675.aspx",6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA
"Announcements & Nutritionists needed","Medair is Recruiting Nutrition Manager, Generic","Anonymous 806","2019-05-13","https://www.en-net.org/question/3653.aspx",5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA,5604,NA
"Announcements & Nutritionists needed","Medair is Recruiting Nutrition Project Manager","Anonymous 806","2019-05-13","https://www.en-net.org/question/3654.aspx",5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA,5371,NA
"Announcements & Nutritionists needed","Medair is Recruiting Nutrition Project Manager","Anonymous 806","2019-05-24","https://www.en-net.org/question/3666.aspx",5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5945,NA,5946,NA,5946,NA,5946,NA,5947,NA
"Announcements & Nutritionists needed","Medair is Recruiting Nutrition Technical Manager","Anonymous 806","2019-05-13","https://www.en-net.org/question/3655.aspx",5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA,5426,NA
"Announcements & Nutritionists needed","Medair is Recruiting Senior Health and Nutrition Advisor","Anonymous 806","2019-05-13","https://www.en-net.org/question/3656.aspx",6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA,6179,NA
"Announcements & Nutritionists needed","Medair is seeking a FRENCH-SPEAKING Health & Nutrition Project Manager in Chad","Anonymous 806","2013-11-19","https://www.en-net.org/question/1204.aspx",8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA,8970,NA
"Announcements & Nutritionists needed","Medair is seeking a FRENCH-SPEAKING Nutrition Project Manager (BCC) in Chad","Anonymous 806","2013-11-19","https://www.en-net.org/question/1205.aspx",9147,NA,9147,NA,9147,NA,9147,NA,9147,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9148,NA
"Announcements & Nutritionists needed","MEDAIR is seeking a Nutrition Advisor for its programme in Afghanistan","Eliza Jockuat","2014-05-18","https://www.en-net.org/question/1371.aspx",9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA,9364,NA
"Announcements & Nutritionists needed","MEDAIR is seeking a Nutrition Manager in Afghanistan","Eliza Jockuat","2014-05-18","https://www.en-net.org/question/1372.aspx",9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9304,NA,9305,NA,9305,NA,9306,NA,9306,NA,9306,NA,9306,NA
"Announcements & Nutritionists needed","MEDAIR is seeking a Nutrition Project Manager for its field programme in Afghanistan","Eliza Jockuat","2014-05-18","https://www.en-net.org/question/1370.aspx",9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA,9144,NA
"Announcements & Nutritionists needed","MEDAIR is seeking a Project Manager - Food Security for its programme in Haiti","Eliza Jockuat","2014-10-17","https://www.en-net.org/question/1504.aspx",9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA,9678,NA
"Announcements & Nutritionists needed","Medair is seeking a Senior Health and Nutrition Advisor for our international HQ","Anonymous 806","2014-11-26","https://www.en-net.org/question/1548.aspx",9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA,9856,NA
"Announcements & Nutritionists needed","Medair is seeking Health Project Managers for its field programmes","Eliza Jockuat","2014-04-27","https://www.en-net.org/question/1350.aspx",8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA,8635,NA
"Announcements & Nutritionists needed","Medair Seeking Consultant for Qualitative Case Study Research on Humanitarian Tools","Wendy Dyment","2019-09-16","https://www.en-net.org/question/3763.aspx",6070,NA,6070,NA,6070,NA,6070,NA,6070,NA,6070,NA,6070,NA,6070,NA,6070,NA,6070,NA,6071,NA,6071,NA,6071,NA,6071,NA,6071,NA,6071,NA,6072,NA,6072,NA
"Announcements & Nutritionists needed","Medair seeks a Food Security Advisor for its programme in Afghanistan","Eliza Jockuat","2015-01-26","https://www.en-net.org/question/1594.aspx",9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA,9036,NA
"Announcements & Nutritionists needed","Medair seeks a Food Security, Project Manager","Medair HR Recruitment Assistant","2012-11-12","https://www.en-net.org/question/891.aspx",10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA,10108,NA
"Announcements & Nutritionists needed","Medair seeks a Health and Nutrition Advisor in Chad","Medair HR Recruitment Assistant","2012-11-12","https://www.en-net.org/question/892.aspx",9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA,9804,NA
"Announcements & Nutritionists needed","Medair seeks a Nutrition Project Manager in Afghanistan","Alan Mason","2015-04-30","https://www.en-net.org/question/1704.aspx",9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA,9454,NA
"Announcements & Nutritionists needed","Medair seeks a Nutrition Project Manager in Afghanistan","Tamsin","2010-10-11","https://www.en-net.org/question/279.aspx",9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9980,NA,9981,NA,9981,NA,9981,NA,9981,NA
"Announcements & Nutritionists needed","Medair seeks Health Manager (s) - (Supervising Nurse or Doctor) for its programme in Sierra Leone","Eliza Jockuat","2015-01-05","https://www.en-net.org/question/1583.aspx",9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9726,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA
"Announcements & Nutritionists needed","Medair seeks Health Project Managers for programmes in D. R. Congo","Eliza Jockuat","2014-12-05","https://www.en-net.org/question/1565.aspx",8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA,8620,NA
"Announcements & Nutritionists needed","Medair seeks Nutrition Manager for Afghanistan","Tamsin","2010-12-21","https://www.en-net.org/question/321.aspx",9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA,9738,NA
"Announcements & Nutritionists needed","Medair Vacancy - Health & Nutrition Advisor (Syrian Crisis)","Eliza Jockuat","2015-01-26","https://www.en-net.org/question/1595.aspx",10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA,10012,NA
"Announcements & Nutritionists needed","Médecins Sans Frontières Spain is looking for a Nutrition Referent Advisor","Nina Potapova","2017-02-22","https://www.en-net.org/question/2812.aspx",8195,NA,8195,NA,8195,NA,8195,NA,8195,NA,8196,NA,8196,NA,8196,NA,8196,NA,8196,NA,8196,NA,8196,NA,8196,NA,8196,NA,8196,NA,8199,NA,8199,NA,8199,NA
"Announcements & Nutritionists needed","Médecins Sans Frontières Spain is looking for a Nutrition Referent Advisor","Nina Potapova","2017-03-03","https://www.en-net.org/question/2827.aspx",8731,NA,8731,NA,8731,NA,8731,NA,8731,NA,8731,NA,8732,NA,8732,NA,8732,NA,8732,NA,8732,NA,8732,NA,8733,NA,8733,NA,8733,NA,8735,NA,8735,NA,8735,NA
"Announcements & Nutritionists needed","Medical Advisor for Medair in Somaliland","Anonymous 806","2011-09-27","https://www.en-net.org/question/537.aspx",9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA
"Announcements & Nutritionists needed","Meeting: iCCM & Nut technical meeting in NYC 11-12 Dec, 2014","Casie Tesfai","2014-09-29","https://www.en-net.org/question/1492.aspx",9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA,9771,NA
"Announcements & Nutritionists needed","Mental Health & Psychosocial Support (MHPSS) Project Manager/ Medair","Anonymous 806","2019-03-22","https://www.en-net.org/question/3604.aspx",6656,NA,6656,NA,6656,NA,6656,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA,6657,NA
"Announcements & Nutritionists needed","Midterm Evaluation Consultant needed for nutrition capacity-building project in Myanmar","Leslie Koo","2014-03-26","https://www.en-net.org/question/1316.aspx",9696,NA,9696,NA,9696,NA,9697,NA,9697,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA,9699,NA
"Announcements & Nutritionists needed","MIHR seeking MAMI consultant - deadline to apply 23 Aug 2021","Kelsey Grey","2021-08-17","https://www.en-net.org/question/4377.aspx",4214,NA,4214,NA,4214,NA,4214,NA,4214,NA,4215,NA,4215,NA,4215,NA,4215,NA,4215,NA,4215,NA,4215,NA,4215,NA,4215,NA,4216,NA,4217,NA,4217,NA,4217,NA
"Announcements & Nutritionists needed","Minimum Reporting Package for SFPS: project leader VACANCY (closes March 14th)","Victoria Sibson","2012-03-03","https://www.en-net.org/question/666.aspx",9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9833,NA,9833,NA,9833,NA
"Announcements & Nutritionists needed","Mother-led MUAC Webinar on 4 April 2017","Loria Kulathungam","2017-03-24","https://www.en-net.org/question/2863.aspx",9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA,9734,NA
"Announcements & Nutritionists needed","Movement Secretariat: Two exciting new advocacy and communications positions","Tamsin","2017-06-08","https://www.en-net.org/question/2954.aspx",8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8290,NA,8291,NA,8291,NA,8291,NA,8291,NA
"Announcements & Nutritionists needed","Mozambique: WFP seeks a Consultant with experience in Coverage Surveys","filippo dibari","2018-05-26","https://www.en-net.org/question/3335.aspx",6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6467,NA,6470,NA,6470,NA,6471,NA
"Announcements & Nutritionists needed","MQSUN+ Consultancy to Assess Quality of Emergency Nutrition Response in Emergency, North East Nigeria","Blene Hailu","2018-08-06","https://www.en-net.org/question/3410.aspx",5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5990,NA,5992,NA,5992,NA,5992,NA
"Announcements & Nutritionists needed","MRC grant: Develop and evaluate innovative methods to study adolescent health","Stephanie Ray","2022-09-07","https://www.en-net.org/question/4665.aspx",843,NA,843,NA,843,NA,843,NA,843,NA,843,NA,843,NA,843,NA,843,NA,843,NA,843,NA,844,NA,844,NA,844,NA,844,NA,847,NA,847,NA,848,NA
"Announcements & Nutritionists needed","MSc Health Promotion, fully funded scholarship","Carol Williams","2017-04-30","https://www.en-net.org/question/2911.aspx",8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8447,NA,8448,NA,8448,NA,8448,NA
"Announcements & Nutritionists needed","MSF Belgium is looking for a  HQ nutrition adviser","Pascale Delchevalerie","2016-03-07","https://www.en-net.org/question/2390.aspx",9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9478,NA,9480,NA,9481,NA,9481,NA
"Announcements & Nutritionists needed","MSF is looking for a NUTRITION ADVISOR (BASED IN NAIROBI)","Montse Escruela i Cabrera","2023-06-07","https://www.en-net.org/question/4879.aspx",585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,585,NA,587,NA,587,NA,587,NA,587,NA
"Announcements & Nutritionists needed","MSF is looking for a NUTRITION MOBILE SUPPORT TECHNICIAN","Montse Escruela i Cabrera","2022-08-05","https://www.en-net.org/question/4646.aspx",1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1181,NA,1182,NA,1182,NA,1182,NA
"Announcements & Nutritionists needed","MSF is recruiting Leader of the MSF nutrition working group (readvertised) 50%","Lena Schneider (MSF)","2021-06-22","https://www.en-net.org/question/4336.aspx",4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4294,NA,4295,NA,4297,NA,4297,NA,4298,NA
"Announcements & Nutritionists needed","MSF-Spain is looking for an Intersectional Nutrition Focal Point (based in Ethiopia)","Nina Potapova","2016-03-11","https://www.en-net.org/question/2399.aspx",9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9529,NA,9530,NA,9531,NA,9531,NA,9531,NA
"Announcements & Nutritionists needed","MSF-Swiss is recruiting a flying Nutrition&Pediatrics officer","Nathalie AVRIL","2021-04-01","https://www.en-net.org/question/4266.aspx",4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4837,NA,4840,NA,4840,NA,4840,NA
"Announcements & Nutritionists needed","MUAC and WHZ as indicators of SAM - ENN produced report available","Marie McGrath","2013-03-22","https://www.en-net.org/question/1001.aspx",11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11154,NA,11155,NA,11155,NA,11155,NA,11155,NA
"Announcements & Nutritionists needed","Multi-sector nutrition programming webinar 19th March","Tamsin","2020-03-04","https://www.en-net.org/question/3871.aspx",6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6621,NA,6623,NA,6623,NA,6624,NA
"Announcements & Nutritionists needed","N-Team: MI accepting applications experts from a variety of nutrition experts","Tui Swinnen","2017-02-21","https://www.en-net.org/question/2811.aspx",8343,NA,8343,NA,8343,NA,8343,NA,8343,NA,8343,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA,8344,NA
"Announcements & Nutritionists needed","National Nutrition Cluster Co-coordinator South Sudan: Concern Worldwide","David Kilcline","2017-11-30","https://www.en-net.org/question/3155.aspx",8875,NA,8875,NA,8875,NA,8876,NA,8876,NA,8876,NA,8876,NA,8876,NA,8876,NA,8876,NA,8876,NA,8876,NA,8876,NA,8876,NA,8877,NA,8877,NA,8877,NA,8878,NA
"Announcements & Nutritionists needed","National Project Coordinator for a Nutrition related project in Laos","Tatiana Gheorghiu","2021-02-05","https://www.en-net.org/question/4199.aspx",4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4672,NA,4675,NA,4675,NA,4675,NA
"Announcements & Nutritionists needed","NCA Consultant Madhya Pradesh India","Rakesh","2014-09-05","https://www.en-net.org/question/1466.aspx",10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA,10284,NA
"Announcements & Nutritionists needed","Need for help – Last opportunity to participate in my survey on nutrition best practice - Deadline February 2nd 2017","Bonnix Kayabu","2017-01-17","https://www.en-net.org/question/2782.aspx",8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA,8941,NA
"Announcements & Nutritionists needed","Needed: Arabic-, French-, and Spanish-speaking consultants to review ECD materials","Katie Beck","2023-06-12","https://www.en-net.org/question/4885.aspx",450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,450,NA,451,NA,451,NA,452,NA,452,NA
"Announcements & Nutritionists needed","Needed: Nutrition Emergency Team (NET) – South Sudan","Anonymous 1271","2014-03-20","https://www.en-net.org/question/1311.aspx",9490,NA,9490,NA,9490,NA,9490,NA,9490,NA,9491,NA,9491,NA,9491,NA,9492,NA,9492,NA,9492,NA,9492,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA
"Announcements & Nutritionists needed","Nepal Nutrition and Food Security Portal","Sophiya Uprety","2015-07-29","https://www.en-net.org/question/1845.aspx",9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9062,NA,9064,NA,9064,NA,9064,NA
"Announcements & Nutritionists needed","Network Development Officer, Database Manager","Thom Banks","2012-01-09","https://www.en-net.org/question/606.aspx",9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA,9781,NA
"Announcements & Nutritionists needed","New app to calculate the size of babies using the INTERGROWTH-21st Standards","Tamsin","2015-08-20","https://www.en-net.org/question/1886.aspx",9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA,9418,NA
"Announcements & Nutritionists needed","New article: Imperial College London’s Samrat Singh looks at what governments and their development partners can do to enable shattered agricultural markets to bounce back from the Ebola crisis.","Tamsin","2015-02-09","https://www.en-net.org/question/1616.aspx",14429,NA,14429,NA,14429,NA,14429,NA,14429,NA,14429,NA,14429,NA,14430,NA,14430,NA,14430,NA,14430,NA,14430,NA,14430,NA,14430,NA,14430,NA,14430,NA,14430,NA,14430,NA
"Announcements & Nutritionists needed","New CMAM Forum launched","Tamsin","2012-08-24","https://www.en-net.org/question/821.aspx",10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10009,NA,10010,NA,10010,NA
